digitally-assisted analog,1
iHorizon,1
Vascular models,1
Personalized conditioning,1
haptic communications,1
Medical procedures,1
Integrated Graphics,1
Non-linear methods,1
dynamic-poselet,1
Microarray Gene Expression Data,1
Parkinson&#x0027;s disease,1
Gaussian approximation potentials,1
Local feature points,1
adaptivity,1
Robot Autonomy,1
Cascade Neuro-Fuzzy System,1
Stance,1
Term Frequency and Inverse Document Frequency,1
Subspace classifier,1
Noise PSD estimation,1
Empirical wavelet transform (EWT),1
single-threaded mode,1
AUSLAN-Australian Sign Language,1
Shifted set,1
Performance attributes,1
Simulated series,1
replacement,1
sequential forward selection,1
nonlinear land use regression models,1
Kinetic theory,1
Integrated ensemble machine learning,1
organic photodiode (OPD),1
Activity counts variability,1
device fingerprinting,1
Memorability,1
Revision quality,1
Modern art,1
Machine learning and pattern classification,1
variable-wise weighted SAE (VW-SAE),1
Irreversible thermal engine,1
Optimizing algorithm,1
Coastal rocky benthic communities,1
Radiographic image interpretation,1
Adaboosting,1
Cereals' foliar diseases,1
Sustainable structural design,1
Input design,1
content extraction,1
CBECS,1
operant conditioning,1
traffic data reconstruction,1
Computer network security,1
self-powered wireless sensors,1
Digital Mock-Up preparation,1
Binaural processing,1
Optical Rule Checking (ORC),1
Geodesic active contours (GACs),1
Human-robot interaction (HRI),1
Multiscale learning,1
QAP,1
Area under the ROC curve,1
Consent,1
Feature Mining,1
Human gene interaction,1
Vietnamese sentiment analysis,1
Mango grading,1
Artificial Neural network,1
vote count (VC),1
Process analysis,1
Dlib,1
Approximatability,1
Corpus processing,1
Cash flow analysis,1
In situ analysis,1
scarce label information,1
Discrete emotion,1
Simplified Convolution,1
Aerial orthophoto,1
Sound retrieval,1
Uterine contraction,1
Kiwifruit,1
Continuous training,1
common substrings,1
hand gesture identification,1
Quasi-Newton algorithms,1
Pay-as-you-go Model,1
Siamese neural network,1
Key hold-down time (KD),1
Effort,1
Schur model reduction method,1
Disordered regions,1
Deep-feature extraction,1
island model,1
robotic control,1
prognostics and health management,1
Multi-model combination,1
Agricultural monitoring,1
Performance evaluation metrics,1
SVM Kernal,1
automata theory,1
searching,1
Early design phase,1
obsolescence model,1
Yu's norms,1
comparative learning,1
Complex sample design,1
Unlabelled images,1
Traffic state identification,1
Cutaneous neoplasia,1
hybrid features,1
Quantum deep learning,1
job title classification,1
temperature compensation model,1
Anchoring,1
Union,1
Copepod distribution,1
Goal orientation,1
Asymmetric pairwise terms,1
key issuing,1
Haar function,1
Regularization networks,1
Multiscale data,1
automatic parking,1
psychographic,1
α-helix,1
Health and behavior,1
Unsupervised clustering algorithm,1
De novo PD,1
Significance tests,1
OpenGL,1
fuzzy classifier,1
real-time simulation,1
Small-target detection,1
Blind separation,1
DAE,1
Defacement response,1
Protein family,1
Minimum Volume Sets,1
Rotating rectifier,1
J-measure,1
Fallacy,1
Synthetic ground truth,1
Fuzzy c means,1
Performance estimation,1
Visual Aesthetics,1
biomarker detection,1
Robot behavior categorization,1
Clinical care,1
temporal-spectral dominance,1
Autonomous learning agents,1
Automated Planing,1
K-harmonic means,1
Method of moments,1
Singular value decomposition (SVD),1
Traffic state,1
Canonical decomposition (CANDECOMP),1
Correspondence models,1
Weighted K-means,1
Analytical Network Process (ANP),1
Dual tree,1
Extrememe Learning Machine (ELM),1
Virtual Machine Resource Usage,1
backhaul load,1
Subjective Well-being,1
1D convolutional neural network,1
Bag-of-word,1
R(λ) learning,1
Shape complex atlas,1
Wireless network structure,1
Min-hashing,1
Local outlier factor,1
Crop disease prediction,1
Embolized coil diameter,1
Behavior identification,1
Workload measurement,1
Multicores,1
engagement assessment,1
ZFNet,1
Task difficulty,1
Trading team,1
Multisensors calibration algorithms,1
Heulandite,1
IT artifact,1
Visual Impairment,1
free-space optical communication,1
Tennis,1
Distributed autoscaling,1
Arabic handwritten character,1
Morphological Operations,1
Weak Supermodularity,1
Fuzzy C-Means,1
Webometrics,1
knowledge base,1
Audio concepts,1
query log mining,1
new technology based companies,1
N6-methyladenosine,1
Biologically-inspired sensing system,1
Content Spam,1
Stock,1
Transactive discussion script,1
People Counting,1
Statistic models,1
Kafka,1
Secure multiparty computation,1
Parallel classification,1
Surveying applications,1
stock exchange,1
Seasonal adjustment,1
vertex regression,1
Naïve Bayes(NB),1
Creditability,1
Search-control rules,1
Resume search,1
PEDOT:PSS,1
Directed self-assembly (DSA),1
Frameworks comparison,1
GXL,1
non-linear least squares,1
continuous values,1
OCT segmentation,1
Techno-economic model,1
Behavior mining,1
risk-informed retrofit decision-making,1
spam mitigation,1
Database-as-a-service,1
Non-linear signals,1
Stroke risk,1
IEEE 802.15.SG3 channel model,1
Collaborative Deep Learning,1
mobile edge computing,1
Earth and Space Science,1
Task allocation,1
Real-world attacks,1
Sports betting,1
Reference age,1
Hyperdimensional computing,1
Style analysis,1
Fuzzy Features,1
Deep learning4j,1
Binary stars,1
EPILEPSIAE database,1
Capacitive proximity sensing,1
Presentation attack detection,1
biological cells and tissues,1
Size and shape,1
CFD in building performance,1
graph construction,1
"Smart material-based actuators, means to morph",1
Base station sleeping,1
Meta-reasoning,1
Successive morphologic transform filtering (SMF),1
user's comments,1
Ambient computation,1
Technology acceptance,1
database information retrieval,1
Nontensor product wavelet,1
Semi-Markov CRF,1
Self-organized maps,1
subgradient,1
Exon skipping,1
Matrix deconvolution,1
Predictive information,1
Powerful content extraction,1
Power law,1
Normalized instantaneous disturbance energy ratio,1
scientific communication,1
heuristic features,1
Topic separation,1
pervasive eye tracking,1
Tree-based model,1
Phenology,1
Forward cloud generator,1
Spatial Reasoning,1
single-scale sliding-window detector,1
Binary neural network,1
Automated story illustration,1
Protein function annotation,1
Strain gauge,1
DDoS Mitigation,1
Internet of Things.,1
Wireless TCP,1
Moving camera,1
Region of interest (ROI),1
Wind velocity modeling,1
Applications Of Optical Coherence Tomography,1
Registry files,1
Static sign language recognition,1
No Reference quality,1
Protein domain/linker prediction,1
Goal-driven learning,1
Embedded Artificial Intelligence,1
GWAP,1
Sludge deposits,1
AVHRR/MetOp,1
special events,1
Computational model of emotion,1
pedestrian dead reckoning,1
Art dataset,1
diffusion indices,1
Histopathological tissue imaging,1
Panoramic image,1
Dimensionality reduction algorithms,1
Artificial Neural Networ (ANN),1
Top-down,1
software repository,1
Digital X-ray radiogrammetry,1
Indices of comfort,1
spatio-temporal motion patterns,1
Factory communication,1
Reputation systems,1
Fast convergence,1
system of systems engineering,1
Expression Recognition,1
probabilistic load forecasting.,1
Coherent modeling,1
Rough set theory-attribute-concept values and attribute-value pair,1
Automated upper-limb assessment,1
power distribution,1
Resilient controller,1
soil detection,1
superpixel-level graph,1
Hand-designed features,1
Depth map cues,1
Reviewer engagement characteristics,1
interior-point methods,1
Bag of convolutional features (BoCF),1
Collaborative editing,1
user clustering,1
Quantitative structural information,1
Team dynamics,1
Design mining,1
Dexterous manipulation,1
pulmonary nodule,1
Colored noise,1
Multiple wayside detectors,1
Carreau-Yasuda model,1
Neural anaesthetization,1
Machine Learning Regression Based Algorithms,1
Ideal masks,1
Optimization based Segmentation,1
Manufacturing robotic manipulator,1
Ultrafiltration,1
code and data sharing,1
In-vehicle security,1
Plasma control,1
Maximum likeli-hood,1
human cognition,1
fieldprogrammable gate array (FPGA),1
entropy variation,1
Multidisciplinary design optimization,1
Underground marketplaces,1
Electoral prediction,1
CSLT,1
Reduced kernel extreme learning machine,1
intelligent routing,1
Distributed data management,1
auto-scoring,1
Short Text Classifier,1
training protocol,1
Heuristics Classification,1
Geostationary satellites,1
Attitude prediction,1
data pricing,1
Support-vector machines (SVMs),1
Machine learning-based DPA attacks,1
Contructional morphology,1
Facial understanding,1
Blogging,1
Classification uncertainty,1
Mass sensitivity,1
Photovoltaics(PV),1
GC-MS,1
Ceramides,1
Test coverage criteria,1
Supported features,1
Large deformation,1
manhole cover,1
free and open-source software,1
Back propagation-Artificial Neural Network (BP-ANN),1
Digital genomic signature,1
Neuromuscular electrical stimulation,1
Shared-components model,1
Pap smear screening,1
Continuous state space,1
Non-contrast CT,1
Machine learning (ml),1
Simultaneous equations,1
Mobile networks,1
Semantic net,1
Travel survey methods,1
built-in-self-test (BIST),1
Achievement test,1
multiscale segmentation,1
Urban geometry,1
Internet usage motives,1
digital business strategy,1
Artificial intelligence tool,1
Anomalous dispersion artefact,1
On-line machine learning,1
Partial decision tree,1
Fuzzy sets theory,1
Dock,1
uncertainty scopes,1
ageing,1
tagless localization,1
Cardiac CTA,1
Lane-keeping,1
labeled datasets,1
Buildings detection,1
Behavioural Analysis,1
Catastrophic fault,1
size effects,1
Virtual private networks,1
social Network,1
ibd,1
Information Management,1
data driven model identification,1
value co-creation,1
Risk evaluation,1
spatial feature extraction,1
Coincident failure diversity,1
radar signal analysis,1
Air quality Index,1
protein-protein interactions,1
Kansei engineering,1
comprehensive capability,1
Analysts,1
attention-based foreground segmentation,1
Self-organizing learning system,1
Attribute missing values,1
Endoscopic/microscopic images,1
Event-driven-architecture,1
Generalization hierarchy,1
decision theory,1
structure-activity relationship,1
Color indexing,1
Subgradient methods,1
Knowledge Representation and Reasoning::Geometric,1
Time.,1
Genetic information,1
Heterogeneous buildings,1
spinning reserve,1
cross-view learning,1
multi-class support vector machine,1
Tag algebra,1
grib,1
Mid-term demand forecast,1
discrete Fourier transform,1
Health check-up,1
land-use modelling,1
Anaerobic digestion,1
Forward pass,1
Educational specifications,1
Decision tree (C4.5),1
Information visualisation,1
ranking function,1
Recognizing Inference in Text,1
fuel consumption,1
systematic and reproducible research and experimentation,1
perishable service,1
underwater image recognition,1
Movie genre classification,1
Depth extraction,1
Commonly-used neural network types - in machine learning,1
Insider attacks,1
potential field,1
Data with non- experimental annotations,1
SIME,1
Data mining methods and missing attribute values,1
left ventricle,1
Probabilistic SVM,1
Memory sharing,1
News Video,1
voice based browsing,1
Code mixing,1
complex neuron,1
Android Market,1
Online-Clustering,1
Professional social networks,1
Program attack,1
Sparse auto encoder,1
NOx emission,1
Cloudcomputing,1
And-Or graph,1
Web proxy server,1
data mining for banking,1
Modified bitumen,1
Descriptors of the spine,1
Sites Prediction,1
Video game development,1
vegetation quality,1
IoT deployment,1
continuous blood pressure monitoring,1
Parkinsonian tremor severity,1
Thyroid disease expert advisory system,1
Discovery science,1
Event-related design,1
Self-tracking,1
weed economics,1
Frequency adjustment,1
Computer-engineering education,1
VIO,1
Fraud detection system,1
Foot interaction,1
automatic game training,1
Real-Time analysis,1
Smoking Gestures,1
national voting,1
bind image quality assessment,1
Human-Level AI,1
weighted majority voting (MV).,1
Volume of distribution,1
Domain generation algorithms (DGAs),1
High-throughput computation,1
Transient current balancing,1
Coupling metrics,1
lexical functions,1
Ecosystem respiration,1
Business Activities Classification,1
Harmonic functions,1
Open design,1
Follow-up CT scans,1
Fetal imaging,1
JST,1
field vibration test,1
context-aware software engineering,1
Prepositional phrase attachment,1
Heat transfer coefficient,1
Human complaint,1
XG-PON,1
Two-dimensional and three-dimensional curvelet transforms,1
Scientific Computing,1
Streaming K-Means,1
Microsoft Windows XP SP2,1
Concrete slab,1
Epithelial serous ovarian cancer,1
Electromagnetic interference,1
glioma atlas,1
story detection,1
FOREX markets,1
BraTS,1
MSN channel,1
Vegetation variables,1
Application Identification,1
Hard landing prediction,1
self-determination theory,1
Binary artificial bee colony,1
Wafer productivity,1
Unigrams,1
OpenDaylight,1
Deaths by poison,1
Fuzzy k-NN,1
Global detector,1
Dynamic subspace,1
crater detection,1
Computational perception,1
Behavior Classification,1
Mobile spam,1
Defective pixel,1
PCA de-noising,1
Early-warning model,1
Rank products,1
Synthetic training base,1
Nitrogen dioxide,1
Tone modeling,1
Livestock production,1
MLP/HMM,1
Dynamic compilation,1
personalized diets,1
Regression Modeling,1
optics,1
Feed-Forward Neural Networks,1
Google trends,1
Malvertising,1
photoplethysmograph,1
multi-view face detection,1
User-provided scribbles,1
Medical computing,1
Effect of features,1
correlation threshold,1
statistical image modeling,1
Projection algorithms,1
Literature,1
Flow Visualization,1
wearable medical devices,1
Bioinspired sensors,1
induction motors,1
Mobile bots,1
convolutional Neural Network,1
Honeybees,1
Total coliform rule,1
Gammatone filtering,1
Modular,1
Option-pricing model,1
Block-circulant matrix,1
Pattern-Matching,1
unconstrained video collection,1
Post-tensioned concrete,1
Stages of growth,1
PIBOSO,1
curriculum development,1
Manufacturing Lead Time,1
Automatic generation control (AGC),1
Steel plates,1
power system analysis,1
Silent speech interfaces,1
Handset-based data,1
Principal component analysis net (PCANet),1
chemometrics,1
Conceptual cost estimation,1
Internet messages,1
Enhanced background,1
ultra wideband radar,1
time-lapse calcium imaging,1
LGG,1
Machine learning process,1
Phonology,1
Diseases detection,1
feature-level fusion,1
Leave-one-out cross validation,1
Centroid (seed) selection clustering,1
Degenerative disc disease,1
Real time signal denoising,1
tactile sensor,1
DC programming,1
Window chamber,1
Bearing diagnostics,1
Lumen centerline,1
Analytics;precision agriculture;Bayesian networks,1
Good word attack,1
Activity prompting,1
Neuronal tracing,1
higher-order statistics,1
Concrete materials,1
Stochastic algorithm,1
Multimedia machine learning,1
learning community,1
heterogeneous network (HetNet),1
Sparse canonical temporal alignment,1
Land cover change,1
LFP battery,1
Continuous State,1
Information Quality,1
Aircraft landing undershoot,1
Syllabification,1
Warning systems,1
Fuzzy cycles,1
Suffix embeddings,1
digital archives,1
VHSE descriptor,1
large scale test bed,1
Myoelectric signal (MES),1
Zero pronoun resolution,1
robotic imaging,1
CaffeOnSpark,1
Painters,1
Spatial ecology,1
aviation safety,1
3D architecture,1
Polar body prediction,1
Secure transmission to clouds,1
Correlation coefficient matrix,1
Vehicle-model recognition,1
Optical character recognition (OCR),1
Cloud computing service composition,1
random weights.,1
Temporal Intervals,1
Ground motion selection,1
Mobile projector,1
MPS-SW,1
Wishbone Bus,1
advanced encryption standard,1
Interactive data analysis,1
Compiler intermediate languages and representations,1
integrated machine learning,1
Microsomal stability,1
Cybertext,1
speech presence probability,1
Model Space,1
PMV/PPD,1
Decision making machine learning,1
Web information integration,1
Rupture complexity,1
Decision making/process,1
Proximity-sensing,1
CART tree,1
ground robots,1
Directed graph,1
Light sensor,1
Enzymes,1
Local Outlier Probabilities,1
lo-minimization,1
mobile data mining,1
re-detection,1
Moth-flame optimization algorithm,1
K2-learning algorithm,1
rerouting,1
Face beautification,1
effect size,1
IR-UWB,1
Concrete dam,1
Mucilage,1
inter packet group time,1
Content distribution platform,1
Combinatorics,1
Heat waves,1
Information Processing,1
marine images,1
hyperspectral data analysis,1
Randomized Control Trial,1
Chinese text analysis,1
Posture changes,1
Corporate Governance,1
Multimedia information,1
Head-orientation estimation,1
tablet,1
fake websites,1
Driving system,1
Cardiac Disorders,1
escience,1
Splitting,1
Probing attacks,1
Insulator image analysis,1
ProTherm,1
Social networking site,1
Attractiveness rating,1
Art market,1
OPNET simulation,1
E-Ship,1
Logo dataset,1
Bin size,1
System confidence,1
Feature embedding,1
Video Adaptive Bit-rate,1
Content Based Image Retrieval System,1
distributed sensor networks,1
cardiac pulse phase,1
Quantize,1
Rigid formation,1
Categorisation,1
Time-series regression,1
Seismic damage estimation,1
Border pairs method,1
Computational toxicology,1
microprocessors,1
adaptive inertia weight,1
Table detection,1
desease classification,1
Seismic damage detection,1
Queuing theory,1
Renewable Sources,1
Twitter Data,1
Pre-Training,1
Machine learning methods (ML methods),1
Future internet,1
Service-Oriented Architecture,1
Multihoming,1
New predicted mean vote model (nPMV model),1
Slagging under abnormal temperature,1
Deep convolution activation feature,1
Listening,1
Edge caching,1
Cube receiving array,1
Resistance distance,1
Operation optimization,1
map generation,1
Disinfection byproducts,1
structure pharmacokinetic relationship,1
SPD manifold,1
Calibration-free BCI,1
Ocean features detection,1
Discourse Analysis,1
Design thinking,1
Recurrent Neural network,1
Angiograms,1
generative adversarial networks (GAN),1
Gray level co-occurrence matrix (GLCM),1
Alchemy language,1
Markovian jump systems,1
fault,1
scoring algorithms,1
Camera attribution,1
Bite detection,1
cacao,1
Advanced business modelling,1
Dynamic gait characteristics,1
Lexical mismatch,1
polymer,1
driving behavior data,1
triplet deep ranking,1
Information dissemination,1
ESports,1
Piglet crushing,1
Malwares Trojan horse Detection Automated analysis Sequential minimal optimization (SMO) True positive rate False positive rate Machine learning,1
cluster ensembling,1
Dam behaviour,1
Passive integrated transponder,1
system-on-chip,1
News event elements extraction,1
Deep Auto-Encoder (DAE),1
Simple logistic,1
Three–axis dynamic force,1
Visualizing,1
Image Aesthetics,1
probabilistic and statistical methods,1
short text understanding,1
Shared control architecture,1
concrete to abstraction,1
Temporal measures,1
Active cost-sensitive learning,1
image and text,1
Shear resistance,1
Cascading model,1
Satellite image,1
Cuisine,1
Data classification models,1
Correlation based methods,1
Intrinsic dimensionality,1
code review,1
Biological control,1
input validation,1
Piecewise model,1
Compact clusters,1
Fall motion detection,1
Ordinal data sets,1
Keyword search over relational databases,1
Surface waves,1
Occupant feedback,1
Cross-section,1
Bayesian ensemble learning,1
Pixel-object-knowledge-based classification,1
Artificial data sets,1
Spam over Internet telephony (SPIT),1
Inspection reviews,1
Training programs,1
Head Squeeze,1
issue tracking system,1
Semi-supervised decision tree,1
Osteogenic tissue engineering,1
Proto-object,1
Murmur,1
Monolithic Enterprise Applications,1
Splitting surface searching algorithm,1
Holographic memory,1
urban distribution map,1
Stimulants,1
Automatic Question Answering,1
CO2 capture and storage,1
Temporal calculi,1
K-nearest neighbor rule,1
Minimum entropy coding,1
Wearable Device,1
Preference classification,1
Post filtering,1
event-related potential (ERP),1
Forensic linguistics,1
unsupervised workflow,1
Embedded sensor systems,1
Silicon Testing,1
Production and distribution planning.,1
Kansei Modeling,1
SMO algorithm,1
cancer diagnosis estimation,1
Mobile eye tracking,1
Event correlation,1
Coplanar discriminant analysis,1
Daily activities,1
Imaging system,1
Automatic language identification,1
Music production,1
SC-AdaBoost,1
Effective detection,1
SIDE,1
Android permission,1
Routing optimization,1
classification-based,1
IT support,1
Random forest classifier (RFC),1
Diagnosis related groups,1
Naïve Bayes Multinominal (NBM) and Support Vector Machine using radial basis function,1
open set face recognition,1
Deep Convolution Neural Network (DCNN),1
programming by demonstration,1
Intel Stratix 10 FPGA,1
Structured active learning,1
Tumour segmentation,1
Socument ranking,1
physically unclonable function,1
Molecular pathology,1
energy-based models,1
Breast cancer patient,1
evaporation,1
DAN2,1
Behavioral economics,1
Hessian free optimization,1
human context,1
Expectation-Maximization (EM) algorithm,1
Nearest neighbour rule,1
Microactuators,1
Traffic events,1
run-time error correction,1
Road surface profile,1
simulation-based optimization,1
Johnson-Lindenstrauss,1
Biodegradability,1
Egocentric lifelogging,1
Wetland vegetation mapping,1
P2P malware,1
Proactive Systems,1
Right-censored data,1
Minority students,1
costly signaling,1
Patient size estimation,1
Displacement back analysis,1
medical image segmentation,1
The whole genome,1
Missing value imputation,1
Semiconductor Test,1
Triplet Loss,1
video quality database,1
NP-hardness,1
many-core platforms,1
High resolution image,1
Long-term tracking,1
Image to image,1
Online consumer reviews,1
Shadow effect,1
Faster-R-CNN,1
Parkinsonian syndromes,1
Audio Classification,1
Punishment cost,1
Conditional independence tests,1
flight calls,1
Multi-class transductive support vector machine,1
Robot Arms,1
Modal frequency,1
Duration,1
Parallel matrix multiplication,1
Throughput prediction,1
nonintrusive and spatially distributed sensing,1
VGGNet-16,1
Never-Ending Learning,1
Fuzzy time windowing,1
marginal space learning,1
Underwater imaging,1
Power substation inspection,1
Automatic calibration,1
data scarcity,1
machine learning based on small test samples,1
Trajectory generalization,1
Multimodal deep polynomial network,1
Structure validation,1
eDRAM,1
Blog,1
ensemble methods in machine learning,1
Emotion recognition in speech,1
Segmentation mask,1
innovation,1
Deep Characterization,1
fuzzy modeling,1
Feedback loops,1
colon and rectum neoplasms,1
Clustered Clique Networks,1
ontology population,1
Data form,1
Swing,1
Sensor Faults,1
Cuneiform,1
spectral norm,1
GCT,1
real world case study,1
Common problems,1
Labelling topics,1
Wearable biosensor network,1
wild bird migration data mining,1
wavelet coefficients estimation,1
Conventional techniques,1
Dielectric loss angle,1
Faithfulness condition,1
Review sentiment,1
Human gesture recognition,1
2DPCANet,1
sensitivity to loss of data.,1
Query Reformulation,1
Meta heuristics,1
Computational phenotyping,1
Prior Shape,1
LBW,1
music genre recognition,1
Nonparallel support vector regression,1
Alcohol monitoring,1
Patient scheduling,1
Stress and frustration,1
depth,1
Participation coefficient,1
Haralick's features,1
Pareto optimal solutions,1
Disease outcomes,1
Representative path,1
Context-sensing,1
MNase-seq,1
Quantum physics,1
cold start,1
Structured optimization,1
adaptive tool,1
Baum Welch,1
Web portals,1
Quality score,1
Algebraic complexity theory,1
Optical signal processing,1
thermal correlation index,1
Bio-inspired chicken swarm optimization,1
Linkage intensity,1
shape prior,1
allocation,1
Signal acquisition,1
Plant immunity activator,1
Hungary,1
R Programming,1
Hardware Fault,1
Optimal reactive power dispatch,1
feature subspaces,1
Telemarketing,1
Stocks forecast,1
cytoskeleton,1
Emotional signals,1
"Adaptation, Comparative analysis, Dependability, Failure detection, Healthcare, Quality-of-service",1
Anomaly-based network intrusion detection (ABNID),1
Argumentative discourse,1
Solar energy policy,1
programming by example,1
AI in forensic systems,1
c-mind.org,1
Vector quantization artificial neural networks,1
Personal data/tracking,1
Pharmaco-proteomics,1
Indoor environmental quality,1
Damage probability,1
Information personalization,1
Dataset entropy,1
Lack of data,1
Touch displays,1
TSVM,1
Group method of data handling (GMDH),1
Human trajectory prediction,1
Semi-automatic dataset annotation,1
Settlement,1
Arabic-English vector space mapping,1
Harris Laplace detector,1
Edge analytics,1
ensembling,1
spam blog,1
Nonlocally centralized sparse representation,1
Restaurant review,1
Social media research,1
Citation counts,1
Least squares methods,1
Call log analysis,1
car sharing,1
Gait Classification,1
KDD 1999,1
Near-field,1
High-throughput synthesis,1
aging population,1
road-type classification,1
Precipitate coherency relations,1
single-shaft parallel hybrid powertrain,1
Statistical evolution,1
Pipeline seismic damage,1
Approximate matching,1
unsupervised multilayer feature learning,1
Visual programming,1
Design for quality of life technologies,1
Diabetes Dataset,1
Concept map,1
arrhythmic beat classification,1
Sternberg,1
Optical system,1
2010-2011 Canterbury earthquakes,1
capacity model,1
fractal compression,1
Machine learning based,1
survival trees,1
Computational bioinformatics,1
Measurement Uncertainty,1
Fuzzy comparison,1
Opportunistic sensing,1
Elastic optical network; Routing andspectrum allocation,1
Kinematic estimation,1
Data balancing,1
Games research,1
Piglet behaviour,1
Blackbox search,1
cookies,1
cluster labeling,1
GcForest,1
melody detection,1
Rotational speed,1
Customer Relationship Management,1
Cooperative automation,1
Hierarchical cascaded processing,1
subclass partition,1
Energy performances,1
Global health,1
chip multiprocessor,1
real time dataset,1
Scheduling mechanisms,1
conditional inference,1
Analytic hierarchy process (AHP),1
High-Q systems,1
Origin prediction,1
Flat fading channel,1
Data intensive computing,1
Re-compression artifacts,1
new formula,1
assumed density filtering,1
minimization,1
Short-term load forecast,1
C-Support Vector Classification,1
data scientist,1
Product property,1
functional networks,1
Optimal leaf ordering,1
Optical identification,1
Recommender agents,1
Sustainable manufacturing,1
deterministic methods,1
Contaminant removal,1
Precipitate,1
Adaptive-sequential,1
Phonetic recognition,1
Traffic measurements,1
Topic exploration,1
Multiple sound types,1
DPE,1
Time delay estimation,1
gMAD,1
Sow behaviour,1
Artificial intelligence in manufacturing,1
Performance Accuracy,1
Hangingwall stability prediction,1
Waste management,1
Pregel,1
Event-pattern detector,1
Point of gaze,1
Design methods,1
Real-time economic generation dispatch and control,1
Gradient Descent Optimization,1
low rank representation (LRR),1
Brain cancer cell,1
Minimal images,1
Drift adaptation,1
Model compilation,1
Brand logo recognition,1
Clinical recommender systems,1
Medical ontologies,1
Non-parametric statistics,1
MP,1
"anticipation, maneuvers",1
Genetic rule selection,1
Hydroinformatic,1
ATAA,1
Input selection,1
Distant leadership,1
Ternary decision structure,1
learning to learn,1
Patient acuity,1
Canonical tensor format,1
Multi-labeling,1
bootstrap method,1
Multi-dimensional features,1
Local coordinate coding,1
Transcriptional regulatory network,1
Stereo Vision,1
Machine learning and optical character recognition (OCR) and translation knowledge extraction,1
Statistical boosting,1
Word Net,1
Design Methodology,1
Fluorescence pattern classification,1
Collective learning automaton,1
Power Quality monitoring,1
Real-time Object Detection,1
Unlabeled Data,1
Long execution path,1
Brand awareness,1
Real-Time Strategy Games,1
Heat recovery efficiency,1
information fidelity,1
quality indicators,1
Unprotected AES implementation,1
Hierarchical optimization,1
transductive,1
KDDCUP99,1
Feature representation learning,1
Deep belief network(DBN),1
phase contrast imaging,1
Graphical authentication,1
Sector analysis,1
deep autoencoder (DA),1
Vehicular Sensor Networks,1
Operationally convenient conditions,1
Random Forest Algorithm,1
Lignin degradation / synthesis,1
Many-core processor,1
explainability,1
Binary and real coded,1
imprecise input,1
regulatory genomics,1
Visual Speech Recognition,1
Bilateral filtering,1
hybrid electric vehicle (HEV) power management,1
SLR,1
Garbage sorting,1
Watchdog,1
Early warning systems,1
Financial network,1
Gameification,1
Quantum Perceptron,1
Citrus greening,1
Svm Algorithm,1
Automatic recognition of species,1
Convolution Network,1
instruction-set architecture,1
machine learning in software engineering,1
Electroclinical,1
human pose,1
visual language,1
shallow foundation,1
Animal-human concordance,1
No-Reference image aesthetic quality assessment,1
Ordered Aggregation,1
smartphone intelligence,1
virtual metrology,1
Hough circular transform,1
Operator splitting,1
Ligature coverage,1
Posterior superior temporal sulcus,1
Cluster size constraints,1
Recognition of functional classes,1
Board-level fault diagnosis,1
A/B testing,1
Impression management,1
distributed database,1
Programming expertise,1
dbpedia,1
Global and Local way,1
Fault tree analysis,1
Repeated simultaneous-move games,1
State-of-charge (SOC),1
Fuzzy algorithm in LVQ,1
Field operation test,1
Generalized Nets,1
Hyperbolic tangent,1
Document-level sentiment analysis,1
Machine learning for structured retrieval,1
Ab initio calculations,1
correlations,1
Geometry images,1
Habitat modelling,1
non-Newtonian fluids,1
Telecom Infrastructures,1
Online research,1
Image converters,1
Goal-directed imitation,1
Creative problem-solving,1
High-dimensional pattern classification,1
Coffee rust,1
scalable modeling,1
Contour segmentation,1
tiered information architecture,1
SMO regression,1
Compensation,1
resource scheduling security-constrained unit commitment,1
Regularized Least Square,1
Massive online analysis,1
Elasticity,1
Steady-state visual evoked potential (SSVEP),1
behavior change,1
counterfeiting,1
LVCSR models,1
Stance phase,1
Health condition identification,1
Public eye tracking datasets,1
Workflow patterns,1
Motor unit (MU),1
Paddle,1
SDWSN,1
χ2 GOF method,1
CG,1
nearest neighbour regression,1
Modified National Institute of Standards and Technology database (MNIST) benchmark,1
trademark retrieval,1
Face recognition methods,1
Weight factor,1
CNN network,1
scalability prediction,1
response reconstruction,1
Cash flow management,1
Experimental methodology,1
haptic rendering,1
BI-RADS lexicon,1
Whale optimization algorithm,1
Anomaly-based Intrusion Detection,1
Architecture selection,1
deep learning algorithm,1
Two-level supervised machine learning,1
Concept representation,1
Colonization,1
Citation Recommendation,1
Red fluorescent protein,1
Volume-compensation method,1
Morphological profile,1
Quantum noise,1
artificial intelligence and machine learning (ML),1
P92 steel,1
Distributed word representations,1
artificial intelligence after the modern media of Ideological and political education deep learning probabilistic neural network,1
360-degree panoramic image,1
Multibiometric systems,1
Web cost estimation,1
ISA95,1
Correlation Analysis,1
Reinforcement Learning System (RLS),1
Learning objects,1
Step counter,1
recognition of books,1
Discriminative clustering,1
Security constraint unit commitment (SCUC),1
Stein unbiased risk estimate,1
Speech transcription,1
Internet worm detection,1
Left Ventricular Remodeling,1
Type-2 fuzzy logic system,1
Mine countermeasures,1
Learning on the fly,1
cornerlike bases,1
Complaining,1
AIED,1
Behavioral signal pro- cessing,1
Gene Network Analysis,1
Timeseries data,1
Automatic age estimation,1
Bioethics,1
Interval analysis,1
Small heterogeneous networks,1
KPCR,1
Air-conditioning units,1
